Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
55040,32,1,1,6,6,6,6,6,0,6,6,6,0,375000,62500,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,31250,31250,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,4737,64189,0,20,0,0,0,0,0,0,0,0,BENIGN
53,71693,2,2,74,176,37,37,37,0,88,88,88,0,3487.091,55.79345,23897.67,41348.68,71643,3,47,47,0,47,47,3,3,0,3,3,0,0,0,0,40,64,27.89673,27.89673,37,88,57.4,27.93385,780.3,0,0,0,0,0,0,0,0,1,71.75,37,88,40,0,0,0,0,0,0,2,74,2,176,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,60738,2,2,74,200,37,37,37,0,100,100,100,0,4511.179,65.85663,20246,35061.9,60732,2,2,2,0,2,2,4,4,0,4,4,0,0,0,0,40,40,32.92832,32.92832,37,100,62.2,34.50652,1190.7,0,0,0,0,0,0,0,0,1,77.75,37,100,40,0,0,0,0,0,0,2,74,2,200,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
21,126188,20,25,176,440,43,0,8.8,12.68069,52,0,17.6,16.16065,4881.605,356.6108,2867.909,12377.64,70791,1,126117,6637.737,26122.27,114215,1,126048,5252,16545.21,70791,1,0,0,0,0,656,816,158.4937,198.1171,0,52,13.3913,15.17817,230.3768,0,0,0,1,0,0,0,0,1,13.68889,8.8,17.6,656,0,0,0,0,0,0,20,176,25,440,29200,227,12,32,0,0,0,0,0,0,0,0,BENIGN
34805,8003,15,6,19897,0,2896,0,1326.467,1136.57,0,0,0,0,2486193,2624.016,400.15,1445.918,6454,1,8003,571.6429,1718.055,6454,2,6663,1332.6,2974.753,6654,1,0,0,0,0,496,208,1874.297,749.7189,0,2896,904.4091,1122.98,1261084,0,0,0,1,0,0,0,0,0,947.4762,1326.467,0,496,0,0,0,0,0,0,15,19897,6,0,29200,362,10,32,0,0,0,0,0,0,0,0,BENIGN
34805,1,2,0,617,0,617,0,308.5,436.2849,0,0,0,0,6.17E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2000000,0,0,617,411.3333,356.2251,126896.3,0,1,0,0,1,0,0,0,0,617,308.5,0,64,0,0,0,0,0,0,2,617,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
21,50,1,2,0,0,0,0,0,0,0,0,0,0,0,60000,25,32.52691,48,2,0,0,0,0,0,48,48,0,48,48,0,0,0,0,32,64,20000,40000,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,229,227,0,32,0,0,0,0,0,0,0,0,BENIGN
139,75,3,1,4,4,4,0,1.333333,2.309401,4,4,4,0,106666.7,53333.33,25,22.51666,48,3,75,37.5,48.79037,72,3,0,0,0,0,0,1,0,0,0,96,32,40000,13333.33,0,4,2.4,2.19089,4.8,0,1,0,0,1,0,0,0,0,3,1.333333,4,96,0,0,0,0,0,0,3,4,1,4,302,302,0,32,0,0,0,0,0,0,0,0,BENIGN
443,208,4,0,46,0,46,0,11.5,23,0,0,0,0,221153.8,19230.77,69.33333,57.83886,114,4,208,69.33333,57.83886,114,4,0,0,0,0,0,0,0,0,0,128,0,19230.77,0,0,46,9.2,20.57183,423.2,0,0,0,0,1,0,0,0,0,11.5,11.5,0,128,0,0,0,0,0,0,4,46,0,0,306,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,514004,3,1,0,6,0,0,0,0,6,6,6,0,11.67306,7.782041,171334.7,150308.8,281013,2,514004,257002,363452.9,514002,2,0,0,0,0,0,0,0,0,0,96,20,5.83653,1.94551,0,6,1.2,2.683282,7.2,0,0,0,0,1,1,0,0,0,1.5,0,6,96,0,0,0,0,0,0,3,0,1,6,1444,0,0,32,0,0,0,0,0,0,0,0,BENIGN
80,60130920,5,3,216,1533,198,0,43.2,86.57482,1527,0,511,879.8869,29.08653,0.133043,8590131,22700000,60100000,28,60100000,15000000,30000000,60100000,29,25530,12765,15577.56,23780,1750,0,0,0,0,112,72,0.083152,0.049891,0,1527,194.3333,503.8834,253898.5,0,0,0,1,0,0,0,0,0,218.625,43.2,511,112,0,0,0,0,0,0,5,216,3,1533,8192,946,4,20,0,0,0,0,0,0,0,0,BENIGN
80,60130912,5,3,213,1619,195,0,42.6,85.2338,1613,0,539.6667,929.5388,30.46686,0.133043,8590130,22700000,60100000,35,60100000,15000000,30000000,60100000,35,26004,13002,15464.43,23937,2067,0,0,0,0,112,72,0.083152,0.049891,0,1613,203.5556,532.3326,283378,0,0,0,1,0,0,0,0,0,229,42.6,539.6667,112,0,0,0,0,0,0,5,213,3,1619,8192,946,4,20,0,0,0,0,0,0,0,0,BENIGN
443,3895966,5,1,135,46,46,6,27,20.12461,46,46,46,0,46.45831,1.540055,779193.2,1688278,3798981,4,3895966,973991.5,1883824,3798981,4,0,0,0,0,0,1,0,0,0,100,20,1.283379,0.256676,6,46,32.42857,18.8667,355.9524,0,1,0,0,1,0,0,0,0,37.83333,27,46,100,0,0,0,0,0,0,5,135,1,46,258,360,4,20,0,0,0,0,0,0,0,0,BENIGN
443,3895242,5,1,135,46,46,6,27,20.12461,46,46,46,0,46.46695,1.540341,779048.4,1688349,3798955,3,3895242,973810.5,1883932,3798955,3,0,0,0,0,0,1,0,0,0,100,20,1.283617,0.256723,6,46,32.42857,18.8667,355.9524,0,1,0,0,1,0,0,0,0,37.83333,27,46,100,0,0,0,0,0,0,5,135,1,46,258,360,4,20,0,0,0,0,0,0,0,0,BENIGN
443,3896308,5,1,135,46,46,6,27,20.12461,46,46,46,0,46.45423,1.539919,779261.6,1688253,3799007,3,3896308,974077,1883784,3799007,3,0,0,0,0,0,1,0,0,0,100,20,1.283266,0.256653,6,46,32.42857,18.8667,355.9524,0,1,0,0,1,0,0,0,0,37.83333,27,46,100,0,0,0,0,0,0,5,135,1,46,257,424,4,20,0,0,0,0,0,0,0,0,BENIGN
443,3895052,5,1,135,46,46,6,27,20.12461,46,46,46,0,46.46921,1.540416,779010.4,1688401,3799016,3,3895052,973763,1884005,3799016,3,0,0,0,0,0,1,0,0,0,100,20,1.28368,0.256736,6,46,32.42857,18.8667,355.9524,0,1,0,0,1,0,0,0,0,37.83333,27,46,100,0,0,0,0,0,0,5,135,1,46,255,360,4,20,0,0,0,0,0,0,0,0,BENIGN
443,3896461,5,1,135,46,46,6,27,20.12461,46,46,46,0,46.45241,1.539859,779292.2,1696822,3814476,49,3896461,974115.3,1893913,3814476,49,0,0,0,0,0,1,0,0,0,100,20,1.283216,0.256643,6,46,32.42857,18.8667,355.9524,0,1,0,0,1,0,0,0,0,37.83333,27,46,100,0,0,0,0,0,0,5,135,1,46,255,360,4,20,0,0,0,0,0,0,0,0,BENIGN
53,31020664,8,4,372,452,52,41,46.5,5.879747,157,69,113,50.80682,26.56294,0.386839,2820060,9317726,30900000,1,31000000,4431066,11700000,30900000,1,31000000,10300000,17900000,31000000,3,0,0,0,0,184,128,0.257893,0.128946,41,157,67.38462,40.86061,1669.59,0,0,0,0,0,0,0,0,0,73,46.5,113,184,0,0,0,0,0,0,8,372,4,452,-1,-1,7,20,46735,0,46735,46735,30900000,0,30900000,30900000,BENIGN
53,83718,4,2,184,300,46,46,46,0,150,150,150,0,5781.313,71.66918,16743.6,25063.96,56230,1,27440,9146.667,15839.03,27436,1,48,48,0,48,48,0,0,0,0,80,64,47.77945,23.88973,46,150,75.71429,50.7468,2575.238,0,0,0,0,0,0,0,0,0,88.33333,46,150,80,0,0,0,0,0,0,4,184,2,300,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
445,10706606,29,24,8142,4220,3072,0,280.7586,658.4198,420,0,175.8333,153.2749,1154.614,4.950215,205896.3,1092308,7114425,0,10700000,382378.8,1477741,7114425,0,10700000,465499.4,1637051,7176769,1,0,0,0,0,604,504,2.708608,2.241607,0,3072,228.9259,492.9078,242958.1,0,0,0,1,0,0,0,0,0,233.2453,280.7586,175.8333,604,0,0,0,0,0,0,29,8142,24,4220,8192,2050,27,20,3591908,0,3591908,3591908,7114425,0,7114425,7114425,BENIGN
80,60166984,6,4,237,4593,213,0,39.5,85.03117,2920,0,1148.25,1417.911,80.27658,0.166204,6685220,20000000,60000000,23,60200000,12000000,26800000,60000000,23,86807,28935.67,49181.28,85724,207,0,0,0,0,132,92,0.099722,0.066482,0,2920,439.0909,960.7304,923002.9,0,0,0,1,0,0,0,0,0,483,39.5,1148.25,132,0,0,0,0,0,0,6,237,4,4593,8192,946,5,20,0,0,0,0,0,0,0,0,BENIGN
53,24027,2,2,68,100,34,34,34,0,50,50,50,0,6992.134,166.4794,8009,13865.07,24019,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,83.23969,83.23969,34,50,40.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,50.5,34,50,64,0,0,0,0,0,0,2,68,2,100,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
8080,1029807,3,3,0,18,0,0,0,0,6,6,6,0,17.479,5.826334,205961.4,281152.7,515080,524,1028984,514492,1630.588,515645,513339,1029283,514641.5,1784.03,515903,513380,0,0,0,0,92,60,2.913167,2.913167,0,6,2.571429,3.207135,10.28571,0,0,0,1,0,0,0,0,1,3,0,6,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,0,0,0,0,0,BENIGN
80,2979847,2,1,0,0,0,0,0,0,0,0,0,0,0,1.006763,1489924,2085778,2964791,15056,2979847,2979847,0,2979847,2979847,0,0,0,0,0,0,0,0,0,64,32,0.671175,0.335588,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,437,63,0,32,0,0,0,0,0,0,0,0,BENIGN
80,28315,1,1,6,6,6,6,6,0,6,6,6,0,423.8036,70.63394,28315,0,28315,28315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35.31697,35.31697,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,274,1024,0,20,0,0,0,0,0,0,0,0,BENIGN
80,28466,1,1,6,6,6,6,6,0,6,6,6,0,421.5555,70.25926,28466,0,28466,28466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35.12963,35.12963,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,274,1024,0,20,0,0,0,0,0,0,0,0,BENIGN
443,1.01E+08,14,12,1029,991,460,0,73.5,150.0404,456,0,82.58333,132.1084,19.99462,0.257356,4041087,13900000,58500000,1,1.01E+08,7771321,18900000,58600000,1,1.01E+08,9176957,20300000,58600000,1,1,0,0,0,448,384,0.138577,0.11878,0,460,76.51852,136.739,18697.57,0,1,0,0,1,0,0,0,0,79.46154,73.5,82.58333,448,0,0,0,0,0,0,14,1029,12,991,428,407,5,32,1048172,1296391,1964859,131485,49400000,12900000,58500000,40300000,BENIGN
53,330,2,2,74,198,37,37,37,0,99,99,99,0,824242.4,12121.21,110,187.9282,327,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,40,40,6060.606,6060.606,37,99,61.8,33.9588,1153.2,0,0,0,0,0,0,0,0,1,77.25,37,99,40,0,0,0,0,0,0,2,74,2,198,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,221,2,2,74,106,37,37,37,0,53,53,53,0,814479.6,18099.55,73.66667,87.11678,171,3,47,47,0,47,47,3,3,0,3,3,0,0,0,0,40,40,9049.774,9049.774,37,53,43.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,54.25,37,53,40,0,0,0,0,0,0,2,74,2,106,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,302,2,2,70,460,35,35,35,0,230,230,230,0,1754967,13245.03,100.6667,133.0614,252,2,2,2,0,2,2,48,48,0,48,48,0,0,0,0,64,80,6622.517,6622.517,35,230,113,106.8059,11407.5,0,0,0,0,0,0,0,0,1,141.25,35,230,64,0,0,0,0,0,0,2,70,2,460,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,283,2,2,70,460,35,35,35,0,230,230,230,0,1872792,14134.28,94.33333,156.4619,275,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,7067.138,7067.138,35,230,113,106.8059,11407.5,0,0,0,0,0,0,0,0,1,141.25,35,230,64,0,0,0,0,0,0,2,70,2,460,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,166,2,2,70,302,35,35,35,0,151,151,151,0,2240964,24096.39,55.33333,90.64951,160,2,4,4,0,4,4,2,2,0,2,2,0,0,0,0,64,64,12048.19,12048.19,35,151,81.4,63.53582,4036.8,0,0,0,0,0,0,0,0,1,101.75,35,151,64,0,0,0,0,0,0,2,70,2,302,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,275,2,2,80,290,40,40,40,0,145,145,145,0,1345455,14545.45,91.66667,152.71,268,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,7272.727,7272.727,40,145,82,57.51087,3307.5,0,0,0,0,0,0,0,0,1,102.5,40,145,40,0,0,0,0,0,0,2,80,2,290,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,266,2,2,80,326,40,40,40,0,163,163,163,0,1526316,15037.59,88.66667,150.9779,263,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,40,40,7518.797,7518.797,40,163,89.2,67.36987,4538.7,0,0,0,0,0,0,0,0,1,111.5,40,163,40,0,0,0,0,0,0,2,80,2,326,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,102033,2,2,64,196,32,32,32,0,98,98,98,0,2548.195,39.203,34011,58898.39,102021,1,1,1,0,1,1,11,11,0,11,11,0,0,0,0,40,64,19.6015,19.6015,32,98,58.4,36.14969,1306.8,0,0,0,0,0,0,0,0,1,73,32,98,40,0,0,0,0,0,0,2,64,2,196,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,51453,2,2,64,204,32,32,32,0,102,102,102,0,5208.637,77.74085,17151,29701.21,51447,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,38.87043,38.87043,32,102,60,38.34058,1470,0,0,0,0,0,0,0,0,1,75,32,102,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,1140,2,2,72,246,36,36,36,0,123,123,123,0,278947.4,3508.772,380,644.3353,1124,4,12,12,0,12,12,4,4,0,4,4,0,0,0,0,64,64,1754.386,1754.386,36,123,70.8,47.65186,2270.7,0,0,0,0,0,0,0,0,1,88.5,36,123,64,0,0,0,0,0,0,2,72,2,246,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,293,2,2,72,328,36,36,36,0,164,164,164,0,1365188,13651.88,97.66667,163.9675,287,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,6825.939,6825.939,36,164,87.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1,109,36,164,64,0,0,0,0,0,0,2,72,2,328,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
22,1333970,41,42,2664,6954,456,0,64.97561,109.8646,976,0,165.5714,320.4038,7210.057,62.22029,16267.93,105806.9,951360,1,1333970,33349.25,159265.3,994167,1,382495,9329.146,23528.31,120205,1,0,0,0,0,1328,1360,30.73532,31.48497,0,976,114.5,243.3459,59217.22,0,0,0,1,0,0,0,0,1,115.8795,64.97561,165.5714,1328,0,0,0,0,0,0,41,2664,42,6954,29200,243,24,32,0,0,0,0,0,0,0,0,BENIGN
22,187,1,1,0,0,0,0,0,0,0,0,0,0,0,10695.19,187,0,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5347.594,5347.594,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0,0,0,0,0,0,0,0,BENIGN
22,1335604,41,42,2728,6634,456,0,66.53659,110.1299,976,0,157.9524,319.1214,7009.563,62.14417,16287.85,106029.4,955480,0,1335604,33390.1,159130.3,997492,1,380063,9269.829,21451.18,98081,1,0,0,0,0,1328,1360,30.69772,31.44645,0,976,111.4524,241.6428,58391.24,0,0,0,1,0,0,0,0,1,112.7952,66.53659,157.9524,1328,0,0,0,0,0,0,41,2728,42,6634,29200,243,24,32,0,0,0,0,0,0,0,0,BENIGN
22,111,1,1,0,0,0,0,0,0,0,0,0,0,0,18018.02,111,0,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9009.009,9009.009,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0,0,0,0,0,0,0,0,BENIGN
443,143347,47,60,1325,108751,570,0,28.19149,110.2698,2896,0,1812.517,822.0897,767898.9,746.4405,1352.33,5067.81,23061,1,143347,3116.239,7502.02,23823,1,120283,2038.695,6167.671,24538,1,0,0,0,0,1200,1928,327.8757,418.5647,0,2896,1019.222,1082.537,1171886,0,0,0,1,0,0,0,0,1,1028.748,28.19149,1812.517,1200,0,0,0,0,0,0,47,1325,60,108751,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
443,143899,46,58,1325,110185,570,0,28.80435,111.4073,4344,0,1899.741,942.9988,774918.5,722.7291,1397.078,5193.055,23360,1,143899,3197.756,7655.88,23883,2,120525,2114.474,6287.287,23836,2,0,0,0,0,1168,1864,319.6687,403.0605,0,4344,1062,1169.25,1367146,0,0,0,1,0,0,0,0,1,1072.212,28.80435,1899.741,1168,0,0,0,0,0,0,46,1325,58,110185,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
443,142605,45,58,1325,108751,570,0,29.44444,112.5806,4344,0,1875.017,973.7259,771894.4,722.2748,1398.088,5168.858,23218,2,142557,3239.932,7655.109,23764,17,119443,2095.491,6223.073,23897,2,0,0,0,0,1136,1864,315.557,406.7179,0,4344,1058.423,1174.336,1379066,0,0,0,1,0,0,0,0,1,1068.699,29.44444,1875.017,1136,0,0,0,0,0,0,45,1325,58,108751,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
443,142499,46,53,1313,100063,570,0,28.54348,111.4687,4344,0,1887.981,961.4693,711415.5,694.7417,1454.071,5309.87,23849,1,142473,3166.067,7624.287,23928,4,118650,2281.731,6510.145,23936,2,0,0,0,0,1192,1704,322.8093,371.9324,0,4344,1013.76,1166.938,1361745,0,0,0,1,0,0,0,0,1,1024,28.54348,1887.981,1192,0,0,0,0,0,0,46,1313,53,100063,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
443,23828,27,31,162,59368,6,6,6,0,2896,0,1915.097,783.0898,2498321,2434.111,418.0351,2482.026,18821,0,23778,914.5385,3661.434,18861,1,23755,791.8333,3408.112,18833,1,0,0,0,0,540,992,1133.121,1300.99,0,2896,1009.085,1114.3,1241664,1,0,0,0,0,0,0,0,1,1026.483,6,1915.097,540,0,0,0,0,0,0,27,162,31,59368,0,61,26,20,0,0,0,0,0,0,0,0,BENIGN
443,119090,23,28,1169,45025,570,0,50.82609,156.1374,2896,0,1608.036,902.0274,387891.5,428.2475,2381.8,6806.153,23148,2,119090,5413.182,9746.978,23868,48,95911,3552.259,8188.879,23922,2,0,0,0,0,744,904,193.1312,235.1163,0,2896,888.3462,1028.324,1057450,0,0,0,1,0,0,0,0,1,905.7647,50.82609,1608.036,744,0,0,0,0,0,0,23,1169,28,45025,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
443,23841,26,31,156,59368,6,6,6,0,4344,0,1915.097,867.7614,2496707,2390.839,425.7321,2505.018,18831,1,23841,953.64,3744.233,18922,2,23731,791.0333,3407.877,18831,1,0,0,0,0,520,992,1090.558,1300.281,0,4344,1026.379,1148.503,1319059,1,0,0,0,0,0,0,0,1,1044.386,6,1915.097,520,0,0,0,0,0,0,26,156,31,59368,0,61,25,20,0,0,0,0,0,0,0,0,BENIGN
443,199037,47,63,1325,100049,570,0,28.19149,110.2698,2896,0,1588.079,717.6696,509322.4,552.6611,1826.028,7265.557,56205,0,199037,4326.891,10848.73,56364,0,175945,2837.823,9151.86,56205,1,0,0,0,0,1200,2024,236.137,316.5241,0,2896,913.2793,947.8816,898479.5,0,0,0,1,0,0,0,0,1,921.5818,28.19149,1588.079,1200,0,0,0,0,0,0,47,1325,63,100049,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
443,142923,46,60,1307,95705,570,0,28.41304,111.4992,2896,0,1595.083,684.9207,678771.1,741.6581,1361.171,5126.951,23762,0,142923,3176.067,7623.538,24433,1,119510,2025.593,6174.904,24171,1,0,0,0,0,1204,1928,321.8516,419.8065,0,2896,906.6542,936.5511,877127.9,0,0,0,1,0,0,0,0,1,915.2075,28.41304,1595.083,1204,0,0,0,0,0,0,46,1307,60,95705,29200,61,27,20,0,0,0,0,0,0,0,0,BENIGN
443,446800,23,28,1169,43577,570,0,50.82609,156.1374,2896,0,1556.321,951.6832,100147.7,114.145,8936,38838.59,267852,1,446800,20309.09,69389.92,327980,49,423469,15684.04,56601.13,291041,1,0,0,0,0,744,904,51.47717,62.66786,0,2896,860.5,1032.469,1065991,0,0,0,1,0,0,0,0,1,877.3725,50.82609,1556.321,744,0,0,0,0,0,0,23,1169,28,43577,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
443,141851,47,55,1325,98601,570,0,28.19149,110.2698,4344,0,1792.745,917.9577,704443.4,719.0644,1404.465,5197.681,23292,0,141851,3083.717,7494.006,23901,2,118810,2200.185,6392.14,23944,1,0,0,0,0,1200,1768,331.3336,387.7308,0,4344,970.1553,1111.095,1234533,0,0,0,1,0,0,0,0,1,979.6667,28.19149,1792.745,1200,0,0,0,0,0,0,47,1325,55,98601,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
443,145376,51,60,1331,110185,570,0,26.09804,106.0176,4344,0,1836.417,874.1511,767086.7,763.5373,1321.6,5012.191,23463,1,145375,2907.5,7232.487,23660,1,121913,2066.322,6298.044,25145,1,0,0,0,0,1316,1928,350.8144,412.7229,0,4344,995.6786,1110.93,1234166,0,0,0,1,0,0,0,0,1,1004.649,26.09804,1836.417,1316,0,0,0,0,0,0,51,1331,60,110185,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
443,142904,47,56,1313,104393,570,0,27.93617,110.329,4344,0,1864.161,898.8649,739699.4,720.7636,1401.02,5170.506,23140,1,142904,3106.609,7519.827,23913,48,119777,2177.764,6363.229,24312,1,0,0,0,0,1224,1800,328.8921,391.8715,0,4344,1016.404,1132.913,1283492,0,0,0,1,0,0,0,0,1,1026.272,27.93617,1864.161,1224,0,0,0,0,0,0,47,1313,56,104393,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
443,142508,50,59,1331,104393,570,0,26.62,107.0277,2896,0,1769.373,804.7194,741881.2,764.8693,1319.519,5030.68,23584,1,142508,2908.327,7297.818,23790,1,119506,2060.448,6192.453,24045,1,0,0,0,0,1284,1896,350.8575,414.0118,0,2896,961.1273,1054.705,1112403,0,0,0,1,0,0,0,0,1,969.945,26.62,1769.373,1284,0,0,0,0,0,0,50,1331,59,104393,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
443,142561,48,59,1319,110185,570,0,27.47917,109.1949,4344,0,1867.542,889.0919,782149.4,750.5559,1344.915,5060.557,23171,0,142561,3033.213,7421.528,23989,1,119649,2062.914,6177.081,24041,1,0,0,0,0,1244,1896,336.698,413.8579,0,4344,1032.444,1131.942,1281292,0,0,0,1,0,0,0,0,1,1042.093,27.47917,1867.542,1244,0,0,0,0,0,0,48,1319,59,110185,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
443,142389,52,60,1337,110185,570,0,25.71154,105.0101,2896,0,1836.417,832.5055,783220.6,786.5776,1282.784,4960.837,23286,1,142389,2791.941,7160.298,23640,1,119083,2018.356,6109.046,24004,2,0,0,0,0,1336,1928,365.1967,421.3809,0,2896,986.9204,1092.874,1194374,0,0,0,1,0,0,0,0,1,995.7321,25.71154,1836.417,1336,0,0,0,0,0,0,52,1337,60,110185,29200,61,32,20,0,0,0,0,0,0,0,0,BENIGN
443,142403,45,58,1319,103922,570,0,29.31111,112.6125,4344,0,1791.759,912.9123,739036.4,723.2994,1396.108,5167.892,23065,1,142389,3236.114,7668.684,23811,1,119460,2095.789,6235.578,23854,1,0,0,0,0,1148,1864,316.0046,407.2948,0,4344,1011.933,1113.933,1240847,0,0,0,1,0,0,0,0,1,1021.757,29.31111,1791.759,1148,0,0,0,0,0,0,45,1319,58,103922,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
443,142089,45,55,1313,104393,570,0,29.17778,112.6443,4344,0,1898.055,955.3575,743942.2,703.7842,1435.242,5235.34,23062,1,142055,3228.523,7631.284,23741,1,119063,2204.87,6386.463,24044,2,0,0,0,0,1160,1768,316.7029,387.0813,0,4344,1046.594,1172.157,1373952,0,0,0,1,0,0,0,0,1,1057.06,29.17778,1898.055,1160,0,0,0,0,0,0,45,1313,55,104393,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
443,142098,49,58,1325,104393,570,0,27.04082,108.0951,2896,0,1799.879,822.5762,743979.5,753.0014,1340.547,5074.962,23200,1,142062,2959.625,7351.532,23913,1,118959,2087,6221.459,23896,1,0,0,0,0,1264,1864,344.8324,408.169,0,2896,978.8704,1074.667,1154909,0,0,0,1,0,0,0,0,1,988.0187,27.04082,1799.879,1264,0,0,0,0,0,0,49,1325,58,104393,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
443,128912,21,26,1169,43577,570,0,55.66667,162.8921,2896,0,1676.038,968.0997,347105,364.5898,2802.435,7805.473,31356,1,128912,6445.6,11123.04,31455,2,105920,4236.8,9592.462,31878,1,0,0,0,0,680,840,162.9018,201.688,0,2896,932.2083,1085.203,1177666,0,0,0,1,0,0,0,0,1,952.0426,55.66667,1676.038,680,0,0,0,0,0,0,21,1169,26,43577,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
